Timestamp,PC,Query
2025-08-18 09:57:28,PC-103,c2server.example.com
2025-08-18 09:57:31,PC-103,badhost.example.net
2025-08-18 09:57:34,PC-103,c2server.example.com
2025-08-18 09:57:37,PC-102,c2server.example.com
2025-08-18 09:57:40,PC-103,c2server.example.com
2025-08-18 09:57:43,PC-102,badhost.example.net
2025-08-18 09:57:46,PC-102,badhost.example.net
2025-08-18 09:57:49,PC-101,c2server.example.com
2025-08-18 09:57:52,PC-102,c2server.example.com
2025-08-18 09:57:54,PC-101,badhost.example.net
2025-08-18 09:57:57,PC-103,data-upload.example.org
2025-08-18 09:58:00,PC-103,data-upload.example.org
2025-08-18 09:58:03,PC-101,badhost.example.net
2025-08-18 09:58:07,PC-102,c2server.example.com
2025-08-18 09:58:10,PC-102,c2server.example.com
2025-08-18 09:58:12,PC-103,badhost.example.net
2025-08-18 09:58:16,PC-101,c2server.example.com
2025-08-18 09:58:18,PC-101,data-upload.example.org
2025-08-18 09:58:22,PC-102,data-upload.example.org
2025-08-18 09:58:24,PC-101,badhost.example.net
2025-08-18 09:58:27,PC-102,badhost.example.net
2025-08-18 09:58:31,PC-102,badhost.example.net
2025-08-18 09:58:34,PC-101,c2server.example.com
2025-08-18 09:58:37,PC-102,data-upload.example.org
2025-08-18 09:58:40,PC-103,badhost.example.net
2025-08-18 09:58:42,PC-102,data-upload.example.org
2025-08-18 09:58:46,PC-102,data-upload.example.org
2025-08-18 09:58:49,PC-102,c2server.example.com
2025-08-18 09:58:52,PC-102,data-upload.example.org
2025-08-18 09:58:54,PC-103,c2server.example.com
2025-08-18 09:58:57,PC-103,badhost.example.net
2025-08-18 09:59:01,PC-102,badhost.example.net
2025-08-18 09:59:04,PC-103,c2server.example.com
2025-08-18 09:59:07,PC-102,data-upload.example.org
2025-08-18 09:59:09,PC-102,data-upload.example.org
2025-08-18 09:59:12,PC-101,badhost.example.net
2025-08-18 09:59:16,PC-103,badhost.example.net
2025-08-18 09:59:18,PC-101,c2server.example.com
2025-08-18 09:59:22,PC-103,c2server.example.com
2025-08-18 09:59:25,PC-103,c2server.example.com
2025-08-18 09:59:27,PC-103,badhost.example.net
2025-08-18 09:59:31,PC-102,c2server.example.com
2025-08-18 09:59:33,PC-103,badhost.example.net
2025-08-18 09:59:37,PC-101,c2server.example.com
2025-08-18 09:59:39,PC-103,data-upload.example.org
2025-08-18 09:59:42,PC-102,c2server.example.com
2025-08-18 09:59:46,PC-101,badhost.example.net
2025-08-18 09:59:48,PC-103,c2server.example.com
2025-08-18 09:59:51,PC-102,data-upload.example.org
2025-08-18 09:59:54,PC-101,badhost.example.net
2025-08-18 09:59:57,PC-102,data-upload.example.org
2025-08-18 10:00:01,PC-103,badhost.example.net
2025-08-18 10:00:03,PC-102,c2server.example.com
2025-08-18 10:00:06,PC-102,data-upload.example.org
2025-08-18 10:00:10,PC-102,data-upload.example.org
2025-08-18 10:00:13,PC-102,c2server.example.com
2025-08-18 10:00:15,PC-103,c2server.example.com
2025-08-18 10:00:18,PC-103,data-upload.example.org
2025-08-18 10:00:22,PC-103,badhost.example.net
2025-08-18 10:00:25,PC-101,c2server.example.com
2025-08-18 10:00:27,PC-102,data-upload.example.org
2025-08-18 10:00:30,PC-102,c2server.example.com
2025-08-18 10:00:34,PC-103,c2server.example.com
2025-08-18 10:00:36,PC-102,c2server.example.com
2025-08-18 10:00:40,PC-101,c2server.example.com
2025-08-18 10:00:42,PC-103,data-upload.example.org
2025-08-18 10:00:45,PC-103,data-upload.example.org
2025-08-18 10:00:49,PC-101,c2server.example.com
2025-08-18 10:00:51,PC-102,c2server.example.com
2025-08-18 10:00:55,PC-101,badhost.example.net
2025-08-18 10:00:58,PC-102,c2server.example.com
2025-08-18 10:01:01,PC-103,c2server.example.com
2025-08-18 10:01:04,PC-102,c2server.example.com
2025-08-18 10:01:07,PC-103,badhost.example.net
2025-08-18 10:01:09,PC-101,data-upload.example.org
2025-08-18 10:01:12,PC-101,data-upload.example.org
2025-08-18 10:01:16,PC-102,data-upload.example.org
2025-08-18 10:01:19,PC-102,c2server.example.com
2025-08-18 10:01:21,PC-101,c2server.example.com
2025-08-18 10:01:25,PC-103,badhost.example.net
2025-08-18 10:01:27,PC-102,badhost.example.net
2025-08-18 10:01:30,PC-103,data-upload.example.org
2025-08-18 10:01:34,PC-103,badhost.example.net
2025-08-18 10:01:37,PC-102,data-upload.example.org
2025-08-18 10:01:39,PC-103,data-upload.example.org
2025-08-18 10:01:43,PC-102,c2server.example.com
2025-08-18 10:01:46,PC-101,c2server.example.com
2025-08-18 10:01:49,PC-101,data-upload.example.org
2025-08-18 10:01:51,PC-102,c2server.example.com
2025-08-18 10:01:54,PC-102,c2server.example.com
2025-08-18 10:01:58,PC-102,c2server.example.com
2025-08-18 10:02:01,PC-101,badhost.example.net
2025-08-18 10:02:03,PC-103,data-upload.example.org
2025-08-18 10:02:06,PC-103,badhost.example.net
2025-08-18 10:02:10,PC-103,data-upload.example.org
2025-08-18 10:02:13,PC-103,data-upload.example.org
2025-08-18 10:02:15,PC-101,data-upload.example.org
2025-08-18 10:02:19,PC-101,data-upload.example.org
2025-08-18 10:02:22,PC-101,c2server.example.com
2025-08-18 10:02:24,PC-101,c2server.example.com
2025-08-18 10:02:27,PC-102,c2server.example.com
2025-08-18 10:02:30,PC-102,badhost.example.net
2025-08-18 10:02:33,PC-102,c2server.example.com
2025-08-18 10:02:36,PC-103,c2server.example.com
2025-08-18 10:02:39,PC-101,data-upload.example.org
2025-08-18 10:02:42,PC-103,c2server.example.com
2025-08-18 10:02:46,PC-101,c2server.example.com
2025-08-18 10:02:49,PC-103,c2server.example.com
2025-08-18 10:02:51,PC-103,data-upload.example.org
2025-08-18 10:02:55,PC-102,c2server.example.com
2025-08-18 10:02:57,PC-103,c2server.example.com
2025-08-18 10:03:01,PC-103,badhost.example.net
2025-08-18 10:03:03,PC-103,c2server.example.com
2025-08-18 10:03:06,PC-103,badhost.example.net
2025-08-18 10:03:10,PC-102,badhost.example.net
2025-08-18 10:03:12,PC-103,c2server.example.com
2025-08-18 10:03:16,PC-103,c2server.example.com
2025-08-18 10:03:18,PC-101,data-upload.example.org
2025-08-18 10:03:22,PC-101,badhost.example.net
2025-08-18 10:03:24,PC-101,badhost.example.net
2025-08-18 10:03:27,PC-102,data-upload.example.org
2025-08-18 10:03:30,PC-102,data-upload.example.org
2025-08-18 10:03:33,PC-103,data-upload.example.org
2025-08-18 10:03:36,PC-103,badhost.example.net
2025-08-18 10:03:39,PC-103,badhost.example.net
2025-08-18 10:03:43,PC-103,badhost.example.net
2025-08-18 10:03:46,PC-103,data-upload.example.org
2025-08-18 10:03:48,PC-101,c2server.example.com
2025-08-18 10:03:51,PC-101,data-upload.example.org
2025-08-18 10:03:54,PC-103,data-upload.example.org
2025-08-18 10:03:58,PC-103,data-upload.example.org
2025-08-18 10:04:01,PC-101,badhost.example.net
2025-08-18 10:04:03,PC-101,data-upload.example.org
2025-08-18 10:04:06,PC-102,c2server.example.com
2025-08-18 10:04:09,PC-103,c2server.example.com
2025-08-18 10:04:13,PC-102,data-upload.example.org
2025-08-18 10:04:16,PC-101,c2server.example.com
2025-08-18 10:04:18,PC-103,c2server.example.com
2025-08-18 10:04:22,PC-101,c2server.example.com
2025-08-18 10:04:25,PC-103,badhost.example.net
2025-08-18 10:04:28,PC-102,c2server.example.com
2025-08-18 10:04:30,PC-101,c2server.example.com
2025-08-18 10:04:33,PC-102,data-upload.example.org
2025-08-18 10:04:37,PC-102,badhost.example.net
2025-08-18 10:04:39,PC-101,data-upload.example.org
2025-08-18 10:04:42,PC-102,c2server.example.com
2025-08-18 10:04:45,PC-101,badhost.example.net
2025-08-18 10:04:49,PC-102,data-upload.example.org
2025-08-18 10:04:51,PC-102,data-upload.example.org
2025-08-18 10:04:55,PC-102,c2server.example.com
2025-08-18 10:04:57,PC-102,badhost.example.net
2025-08-18 10:05:00,PC-102,c2server.example.com
2025-08-18 10:05:04,PC-103,c2server.example.com
2025-08-18 10:05:07,PC-102,data-upload.example.org
2025-08-18 10:05:10,PC-102,data-upload.example.org
2025-08-18 10:05:12,PC-102,c2server.example.com
2025-08-18 10:05:15,PC-103,c2server.example.com
2025-08-18 10:05:18,PC-102,c2server.example.com
2025-08-18 10:05:22,PC-101,c2server.example.com
2025-08-18 10:05:25,PC-103,c2server.example.com
2025-08-18 10:05:27,PC-102,badhost.example.net
2025-08-18 10:05:30,PC-101,data-upload.example.org
2025-08-18 10:05:33,PC-102,c2server.example.com
2025-08-18 10:05:36,PC-101,c2server.example.com
2025-08-18 10:05:39,PC-103,badhost.example.net
2025-08-18 10:05:43,PC-103,c2server.example.com
2025-08-18 10:05:45,PC-102,data-upload.example.org
2025-08-18 10:05:48,PC-102,badhost.example.net
2025-08-18 10:05:51,PC-103,c2server.example.com
2025-08-18 10:05:54,PC-101,c2server.example.com
2025-08-18 10:05:57,PC-102,data-upload.example.org
2025-08-18 10:06:01,PC-103,c2server.example.com
2025-08-18 10:06:03,PC-101,c2server.example.com
2025-08-18 10:06:07,PC-102,badhost.example.net
2025-08-18 10:06:10,PC-103,data-upload.example.org
2025-08-18 10:06:12,PC-102,badhost.example.net
2025-08-18 10:06:15,PC-102,c2server.example.com
2025-08-18 10:06:18,PC-101,data-upload.example.org
2025-08-18 10:06:21,PC-101,badhost.example.net
2025-08-18 10:06:25,PC-102,badhost.example.net
2025-08-18 10:06:28,PC-103,badhost.example.net
2025-08-18 10:06:31,PC-103,data-upload.example.org
2025-08-18 10:06:34,PC-103,badhost.example.net
2025-08-18 10:06:36,PC-101,c2server.example.com
2025-08-18 10:06:39,PC-101,c2server.example.com
2025-08-18 10:06:42,PC-103,data-upload.example.org
2025-08-18 10:06:45,PC-103,badhost.example.net
2025-08-18 10:06:49,PC-103,badhost.example.net
2025-08-18 10:06:51,PC-102,c2server.example.com
2025-08-18 10:06:55,PC-102,c2server.example.com
2025-08-18 10:06:58,PC-103,data-upload.example.org
2025-08-18 10:07:00,PC-103,data-upload.example.org
2025-08-18 10:07:04,PC-103,c2server.example.com
2025-08-18 10:07:06,PC-101,c2server.example.com
2025-08-18 10:07:09,PC-101,c2server.example.com
2025-08-18 10:07:13,PC-102,badhost.example.net
2025-08-18 10:07:16,PC-101,c2server.example.com
2025-08-18 10:07:18,PC-103,c2server.example.com
2025-08-18 10:07:22,PC-103,badhost.example.net
2025-08-18 10:07:24,PC-101,c2server.example.com
2025-08-18 10:07:28,PC-102,badhost.example.net
2025-08-18 10:07:31,PC-103,c2server.example.com
2025-08-18 10:07:34,PC-102,c2server.example.com
2025-08-18 10:07:36,PC-102,badhost.example.net
2025-08-18 10:07:40,PC-101,c2server.example.com
2025-08-18 10:07:43,PC-102,badhost.example.net
2025-08-18 10:07:45,PC-102,c2server.example.com
2025-08-18 10:07:49,PC-103,c2server.example.com
2025-08-18 10:07:52,PC-102,badhost.example.net
2025-08-18 10:07:55,PC-102,badhost.example.net
2025-08-18 10:07:58,PC-102,badhost.example.net
2025-08-18 10:08:01,PC-103,data-upload.example.org
2025-08-18 10:08:04,PC-101,badhost.example.net
2025-08-18 10:08:06,PC-102,badhost.example.net
2025-08-18 10:08:10,PC-101,data-upload.example.org
2025-08-18 10:08:12,PC-101,data-upload.example.org
2025-08-18 10:08:15,PC-101,badhost.example.net
2025-08-18 10:08:18,PC-101,c2server.example.com
2025-08-18 10:08:21,PC-103,data-upload.example.org
2025-08-18 10:08:25,PC-103,badhost.example.net
2025-08-18 10:08:28,PC-101,badhost.example.net
2025-08-18 10:08:30,PC-103,badhost.example.net
2025-08-18 10:08:33,PC-103,badhost.example.net
2025-08-18 10:08:36,PC-102,badhost.example.net
2025-08-18 10:08:40,PC-103,data-upload.example.org
2025-08-18 10:08:42,PC-101,badhost.example.net
2025-08-18 10:08:45,PC-103,data-upload.example.org
2025-08-18 10:08:49,PC-103,c2server.example.com
2025-08-18 10:08:52,PC-103,data-upload.example.org
2025-08-18 10:08:55,PC-101,c2server.example.com
2025-08-18 10:08:57,PC-102,badhost.example.net
2025-08-18 10:09:01,PC-102,c2server.example.com
2025-08-18 10:09:04,PC-102,badhost.example.net
2025-08-18 10:09:06,PC-101,badhost.example.net
2025-08-18 10:09:09,PC-101,data-upload.example.org
2025-08-18 10:09:13,PC-101,data-upload.example.org
2025-08-18 10:09:15,PC-101,data-upload.example.org
2025-08-18 10:09:18,PC-103,c2server.example.com
2025-08-18 10:09:22,PC-101,badhost.example.net
2025-08-18 10:09:25,PC-102,badhost.example.net
2025-08-18 10:09:27,PC-103,c2server.example.com
2025-08-18 10:09:31,PC-103,c2server.example.com
2025-08-18 10:09:34,PC-101,data-upload.example.org
2025-08-18 10:09:36,PC-102,data-upload.example.org
2025-08-18 10:09:39,PC-102,data-upload.example.org
2025-08-18 10:09:43,PC-103,data-upload.example.org
2025-08-18 10:09:46,PC-103,badhost.example.net
2025-08-18 10:09:48,PC-101,badhost.example.net
2025-08-18 10:09:51,PC-101,c2server.example.com
2025-08-18 10:09:55,PC-101,data-upload.example.org
2025-08-18 10:09:58,PC-103,c2server.example.com
2025-08-18 10:10:01,PC-103,badhost.example.net
2025-08-18 10:10:04,PC-102,badhost.example.net
2025-08-18 10:10:07,PC-101,c2server.example.com
2025-08-18 10:10:09,PC-101,data-upload.example.org
2025-08-18 10:10:13,PC-103,c2server.example.com
2025-08-18 10:10:15,PC-101,c2server.example.com
2025-08-18 10:10:19,PC-102,c2server.example.com
2025-08-18 10:10:21,PC-102,data-upload.example.org
2025-08-18 10:10:24,PC-103,data-upload.example.org
2025-08-18 10:10:28,PC-102,c2server.example.com
2025-08-18 10:10:30,PC-102,c2server.example.com
2025-08-18 10:10:34,PC-103,c2server.example.com
2025-08-18 10:10:36,PC-103,data-upload.example.org
2025-08-18 10:10:39,PC-103,badhost.example.net
2025-08-18 10:10:42,PC-101,c2server.example.com
2025-08-18 10:10:46,PC-102,data-upload.example.org
2025-08-18 10:10:49,PC-101,data-upload.example.org
2025-08-18 10:10:52,PC-102,badhost.example.net
2025-08-18 10:10:55,PC-103,c2server.example.com
2025-08-18 10:10:58,PC-103,data-upload.example.org
2025-08-18 10:11:01,PC-102,c2server.example.com
2025-08-18 10:11:04,PC-101,badhost.example.net
2025-08-18 10:11:07,PC-102,badhost.example.net
2025-08-18 10:11:09,PC-102,c2server.example.com
2025-08-18 10:11:13,PC-101,c2server.example.com
2025-08-18 10:11:16,PC-101,data-upload.example.org
2025-08-18 10:11:19,PC-102,data-upload.example.org
2025-08-18 10:11:21,PC-103,data-upload.example.org
2025-08-18 10:11:25,PC-103,data-upload.example.org
2025-08-18 10:11:27,PC-103,badhost.example.net
2025-08-18 10:11:30,PC-102,badhost.example.net
2025-08-18 10:11:33,PC-101,badhost.example.net
2025-08-18 10:11:36,PC-101,c2server.example.com
2025-08-18 10:11:39,PC-102,badhost.example.net
2025-08-18 10:11:42,PC-102,badhost.example.net
2025-08-18 10:11:45,PC-102,data-upload.example.org
2025-08-18 10:11:48,PC-101,data-upload.example.org
2025-08-18 10:11:51,PC-103,badhost.example.net
2025-08-18 10:11:54,PC-101,badhost.example.net
2025-08-18 10:11:58,PC-101,c2server.example.com
2025-08-18 10:12:00,PC-101,c2server.example.com
2025-08-18 10:12:03,PC-101,data-upload.example.org
2025-08-18 10:12:06,PC-101,badhost.example.net
2025-08-18 10:12:10,PC-103,data-upload.example.org
2025-08-18 10:12:13,PC-101,c2server.example.com
2025-08-18 10:12:15,PC-103,data-upload.example.org
2025-08-18 10:12:19,PC-101,badhost.example.net
2025-08-18 10:12:22,PC-102,data-upload.example.org
2025-08-18 10:12:25,PC-103,data-upload.example.org
2025-08-18 10:12:27,PC-103,badhost.example.net
2025-08-18 10:12:30,PC-101,c2server.example.com
2025-08-18 10:12:34,PC-101,badhost.example.net
2025-08-18 10:12:37,PC-102,badhost.example.net
2025-08-18 10:12:39,PC-102,data-upload.example.org
2025-08-18 10:12:43,PC-101,data-upload.example.org
2025-08-18 10:12:45,PC-101,badhost.example.net
2025-08-18 10:12:49,PC-103,badhost.example.net
2025-08-18 10:12:51,PC-102,badhost.example.net
2025-08-18 10:12:54,PC-101,c2server.example.com
2025-08-18 10:12:57,PC-101,c2server.example.com
2025-08-18 10:13:01,PC-102,c2server.example.com
2025-08-18 10:13:04,PC-103,c2server.example.com
2025-08-18 10:13:06,PC-101,c2server.example.com
2025-08-18 10:13:09,PC-103,data-upload.example.org
2025-08-18 10:13:13,PC-103,data-upload.example.org
2025-08-18 10:13:16,PC-101,data-upload.example.org
2025-08-18 10:13:18,PC-101,data-upload.example.org
2025-08-18 10:13:22,PC-101,badhost.example.net
2025-08-18 10:13:25,PC-103,data-upload.example.org
2025-08-18 10:13:28,PC-103,c2server.example.com
2025-08-18 10:13:30,PC-103,badhost.example.net
2025-08-18 10:13:33,PC-103,badhost.example.net
2025-08-18 10:13:37,PC-102,c2server.example.com
2025-08-18 10:13:40,PC-101,c2server.example.com
2025-08-18 10:13:43,PC-103,badhost.example.net
2025-08-18 10:13:45,PC-102,badhost.example.net
2025-08-18 10:13:48,PC-103,badhost.example.net
2025-08-18 10:13:52,PC-103,c2server.example.com
2025-08-18 10:13:54,PC-103,badhost.example.net
2025-08-18 10:13:57,PC-103,data-upload.example.org
2025-08-18 10:14:01,PC-103,badhost.example.net
2025-08-18 10:14:03,PC-103,data-upload.example.org
2025-08-18 10:14:07,PC-103,c2server.example.com
2025-08-18 10:14:09,PC-101,data-upload.example.org
2025-08-18 10:14:12,PC-101,data-upload.example.org
2025-08-18 10:14:15,PC-102,c2server.example.com
2025-08-18 10:14:18,PC-103,data-upload.example.org
2025-08-18 10:14:22,PC-102,data-upload.example.org
2025-08-18 10:14:25,PC-103,data-upload.example.org
2025-08-18 10:14:27,PC-102,badhost.example.net
2025-08-18 10:14:31,PC-103,c2server.example.com
2025-08-18 10:14:34,PC-103,data-upload.example.org
2025-08-18 10:14:36,PC-102,badhost.example.net
2025-08-18 10:14:40,PC-103,badhost.example.net
2025-08-18 10:14:42,PC-101,data-upload.example.org
2025-08-18 10:14:45,PC-103,c2server.example.com
2025-08-18 10:14:49,PC-103,data-upload.example.org
2025-08-18 10:14:52,PC-102,c2server.example.com
2025-08-18 10:14:55,PC-103,badhost.example.net
2025-08-18 10:14:57,PC-101,c2server.example.com
2025-08-18 10:15:00,PC-103,data-upload.example.org
2025-08-18 10:15:04,PC-103,c2server.example.com
2025-08-18 10:15:07,PC-103,c2server.example.com
2025-08-18 10:15:09,PC-103,data-upload.example.org
2025-08-18 10:15:12,PC-103,data-upload.example.org
2025-08-18 10:15:15,PC-103,badhost.example.net
2025-08-18 10:15:18,PC-102,c2server.example.com
2025-08-18 10:15:21,PC-101,c2server.example.com
2025-08-18 10:15:24,PC-103,c2server.example.com
2025-08-18 10:15:27,PC-101,c2server.example.com
2025-08-18 10:15:31,PC-102,badhost.example.net
2025-08-18 10:15:33,PC-102,badhost.example.net
2025-08-18 10:15:36,PC-102,badhost.example.net
2025-08-18 10:15:39,PC-102,badhost.example.net
2025-08-18 10:15:42,PC-102,data-upload.example.org
2025-08-18 10:15:46,PC-102,badhost.example.net
2025-08-18 10:15:48,PC-103,badhost.example.net
2025-08-18 10:15:51,PC-101,c2server.example.com
2025-08-18 10:15:55,PC-102,badhost.example.net
2025-08-18 10:15:58,PC-101,badhost.example.net
2025-08-18 10:16:01,PC-102,c2server.example.com
2025-08-18 10:16:04,PC-102,data-upload.example.org
2025-08-18 10:16:07,PC-102,badhost.example.net
2025-08-18 10:16:10,PC-102,data-upload.example.org
2025-08-18 10:16:13,PC-102,data-upload.example.org
2025-08-18 10:16:15,PC-103,badhost.example.net
2025-08-18 10:16:19,PC-102,c2server.example.com
2025-08-18 10:16:21,PC-101,c2server.example.com
2025-08-18 10:16:25,PC-103,badhost.example.net
2025-08-18 10:16:27,PC-102,c2server.example.com
2025-08-18 10:16:31,PC-102,data-upload.example.org
2025-08-18 10:16:33,PC-101,c2server.example.com
2025-08-18 10:16:37,PC-103,c2server.example.com
2025-08-18 10:16:40,PC-103,c2server.example.com
2025-08-18 10:16:42,PC-102,data-upload.example.org
2025-08-18 10:16:45,PC-102,data-upload.example.org
2025-08-18 10:16:48,PC-102,badhost.example.net
2025-08-18 10:16:52,PC-101,c2server.example.com
2025-08-18 10:16:55,PC-101,c2server.example.com
2025-08-18 10:16:57,PC-101,data-upload.example.org
2025-08-18 10:17:01,PC-101,data-upload.example.org
2025-08-18 10:17:04,PC-102,data-upload.example.org
2025-08-18 10:17:07,PC-102,data-upload.example.org
2025-08-18 10:17:10,PC-101,data-upload.example.org
2025-08-18 10:17:12,PC-101,data-upload.example.org
2025-08-18 10:17:16,PC-101,badhost.example.net
2025-08-18 10:17:18,PC-101,data-upload.example.org
2025-08-18 10:17:21,PC-103,badhost.example.net
2025-08-18 10:17:25,PC-101,c2server.example.com
2025-08-18 10:17:28,PC-101,data-upload.example.org
2025-08-18 10:17:31,PC-102,data-upload.example.org
2025-08-18 10:17:33,PC-101,badhost.example.net
2025-08-18 10:17:36,PC-101,data-upload.example.org
2025-08-18 10:17:40,PC-102,c2server.example.com
2025-08-18 10:17:43,PC-101,badhost.example.net
2025-08-18 10:17:45,PC-102,badhost.example.net
2025-08-18 10:17:48,PC-102,data-upload.example.org
2025-08-18 10:17:52,PC-102,data-upload.example.org
2025-08-18 10:17:55,PC-102,badhost.example.net
2025-08-18 10:17:58,PC-101,data-upload.example.org
2025-08-18 10:18:01,PC-101,data-upload.example.org
2025-08-18 10:18:04,PC-102,c2server.example.com
2025-08-18 10:18:06,PC-102,badhost.example.net
2025-08-18 10:18:09,PC-102,data-upload.example.org
2025-08-18 10:18:12,PC-101,badhost.example.net
2025-08-18 10:18:16,PC-102,c2server.example.com
2025-08-18 10:18:18,PC-101,data-upload.example.org
2025-08-18 10:18:21,PC-103,data-upload.example.org
2025-08-18 10:18:25,PC-103,data-upload.example.org
2025-08-18 10:18:27,PC-103,data-upload.example.org
2025-08-18 10:18:31,PC-103,data-upload.example.org
2025-08-18 10:18:34,PC-101,data-upload.example.org
2025-08-18 10:18:37,PC-101,badhost.example.net
2025-08-18 10:18:39,PC-102,c2server.example.com
2025-08-18 10:18:42,PC-101,c2server.example.com
2025-08-18 10:18:45,PC-102,data-upload.example.org
2025-08-18 10:18:48,PC-103,data-upload.example.org
2025-08-18 10:18:52,PC-102,data-upload.example.org
2025-08-18 10:18:54,PC-102,badhost.example.net
2025-08-18 10:18:57,PC-103,badhost.example.net
2025-08-18 10:19:01,PC-101,c2server.example.com
2025-08-18 10:19:04,PC-101,data-upload.example.org
2025-08-18 10:19:06,PC-101,data-upload.example.org
2025-08-18 10:19:10,PC-101,badhost.example.net
2025-08-18 10:19:12,PC-102,data-upload.example.org
2025-08-18 10:19:16,PC-102,badhost.example.net
2025-08-18 10:19:18,PC-102,c2server.example.com
2025-08-18 10:19:21,PC-101,data-upload.example.org
2025-08-18 10:19:24,PC-103,c2server.example.com
2025-08-18 10:19:27,PC-101,c2server.example.com
2025-08-18 10:19:31,PC-101,c2server.example.com
2025-08-18 10:19:34,PC-101,data-upload.example.org
2025-08-18 10:19:36,PC-103,badhost.example.net
2025-08-18 10:19:39,PC-103,data-upload.example.org
2025-08-18 10:19:43,PC-101,badhost.example.net
2025-08-18 10:19:46,PC-101,badhost.example.net
2025-08-18 10:19:48,PC-102,c2server.example.com
2025-08-18 10:19:52,PC-102,c2server.example.com
2025-08-18 10:19:55,PC-103,data-upload.example.org
2025-08-18 10:19:57,PC-101,data-upload.example.org
2025-08-18 10:20:01,PC-103,c2server.example.com
2025-08-18 10:20:04,PC-101,badhost.example.net
2025-08-18 10:20:06,PC-103,data-upload.example.org
2025-08-18 10:20:09,PC-102,c2server.example.com
2025-08-18 10:20:13,PC-102,badhost.example.net
2025-08-18 10:20:15,PC-101,badhost.example.net
2025-08-18 10:20:19,PC-101,badhost.example.net
2025-08-18 10:20:21,PC-101,data-upload.example.org
2025-08-18 10:20:25,PC-102,badhost.example.net
2025-08-18 10:20:28,PC-103,c2server.example.com
2025-08-18 10:20:30,PC-102,data-upload.example.org
2025-08-18 10:20:33,PC-102,data-upload.example.org
2025-08-18 10:20:37,PC-103,data-upload.example.org
2025-08-18 10:20:39,PC-101,badhost.example.net
2025-08-18 10:20:42,PC-101,data-upload.example.org
2025-08-18 10:20:46,PC-101,badhost.example.net
2025-08-18 10:20:48,PC-102,data-upload.example.org
2025-08-18 10:20:51,PC-101,data-upload.example.org
2025-08-18 10:20:55,PC-101,c2server.example.com
2025-08-18 10:20:57,PC-102,data-upload.example.org
2025-08-18 10:21:01,PC-102,badhost.example.net
2025-08-18 10:21:04,PC-102,c2server.example.com
2025-08-18 10:21:07,PC-102,c2server.example.com
2025-08-18 10:21:09,PC-102,data-upload.example.org
2025-08-18 10:21:12,PC-102,data-upload.example.org
2025-08-18 10:21:16,PC-103,c2server.example.com
2025-08-18 10:21:19,PC-101,data-upload.example.org
2025-08-18 10:21:22,PC-102,c2server.example.com
2025-08-18 10:21:25,PC-101,badhost.example.net
2025-08-18 10:21:28,PC-103,c2server.example.com
2025-08-18 10:21:30,PC-101,data-upload.example.org
2025-08-18 10:21:34,PC-103,c2server.example.com
2025-08-18 10:21:37,PC-103,badhost.example.net
2025-08-18 10:21:40,PC-101,badhost.example.net
2025-08-18 10:21:43,PC-101,data-upload.example.org
2025-08-18 10:21:45,PC-102,badhost.example.net
2025-08-18 10:21:49,PC-103,c2server.example.com
2025-08-18 10:21:51,PC-102,badhost.example.net
2025-08-18 10:21:55,PC-102,data-upload.example.org
2025-08-18 10:21:58,PC-103,data-upload.example.org
2025-08-18 10:22:00,PC-103,badhost.example.net
2025-08-18 10:22:03,PC-103,c2server.example.com
2025-08-18 10:22:06,PC-102,data-upload.example.org
2025-08-18 10:22:10,PC-101,badhost.example.net
2025-08-18 10:22:12,PC-103,data-upload.example.org
2025-08-18 10:22:16,PC-103,data-upload.example.org
2025-08-18 10:22:18,PC-102,c2server.example.com
2025-08-18 10:22:21,PC-103,data-upload.example.org
2025-08-18 10:22:25,PC-102,data-upload.example.org
2025-08-18 10:22:27,PC-101,c2server.example.com
2025-08-18 10:22:31,PC-101,c2server.example.com
2025-08-18 10:22:34,PC-101,c2server.example.com
2025-08-18 10:22:36,PC-103,data-upload.example.org
2025-08-18 10:22:39,PC-103,badhost.example.net
2025-08-18 10:22:43,PC-103,data-upload.example.org
2025-08-18 10:22:46,PC-103,c2server.example.com
2025-08-18 10:22:49,PC-102,c2server.example.com
2025-08-18 10:22:51,PC-103,data-upload.example.org
2025-08-18 10:22:54,PC-102,data-upload.example.org
2025-08-18 10:22:57,PC-103,badhost.example.net
2025-08-18 10:23:01,PC-102,badhost.example.net
2025-08-18 10:23:03,PC-101,data-upload.example.org
2025-08-18 10:23:06,PC-103,c2server.example.com
2025-08-18 10:23:09,PC-102,data-upload.example.org
2025-08-18 10:23:13,PC-103,data-upload.example.org
2025-08-18 10:23:16,PC-102,c2server.example.com
2025-08-18 10:23:18,PC-101,data-upload.example.org
2025-08-18 10:23:21,PC-101,c2server.example.com
2025-08-18 10:23:25,PC-102,c2server.example.com
2025-08-18 10:23:28,PC-102,data-upload.example.org
2025-08-18 10:23:30,PC-102,badhost.example.net
2025-08-18 10:23:33,PC-101,data-upload.example.org
2025-08-18 10:23:36,PC-103,badhost.example.net
2025-08-18 10:23:39,PC-102,badhost.example.net
2025-08-18 10:23:42,PC-102,badhost.example.net
2025-08-18 10:23:45,PC-102,data-upload.example.org
2025-08-18 10:23:49,PC-101,badhost.example.net
2025-08-18 10:23:51,PC-101,data-upload.example.org
2025-08-18 10:23:55,PC-103,badhost.example.net
