Timestamp,PC,Event
2025-08-18 07:34:50,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:34:52,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:34:54,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:34:56,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:34:59,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:35:01,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:35:02,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:35:04,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:35:07,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:35:09,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:35:11,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:35:12,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:35:15,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:35:17,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:35:18,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:35:20,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:35:22,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:35:25,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:35:26,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:35:29,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:35:31,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:35:33,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:35:35,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:35:36,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:35:39,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:35:41,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:35:42,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:35:45,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:35:46,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:35:49,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:35:51,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:35:53,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:35:55,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:35:56,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:35:59,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:36:00,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:36:03,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:36:05,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:36:07,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:36:09,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:36:11,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:36:13,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:36:14,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:36:17,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:36:18,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:36:21,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:36:23,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:36:24,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:36:27,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:36:28,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:36:31,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:36:32,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:36:34,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:36:36,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:36:38,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:36:40,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:36:43,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:36:44,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:36:47,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:36:49,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:36:50,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:36:53,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:36:55,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:36:57,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:36:58,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:37:00,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:02,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:04,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:37:07,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:09,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:10,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:37:13,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:37:15,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:37:17,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:18,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:37:21,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:37:23,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:25,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:26,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:37:29,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:37:30,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:32,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:34,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:37:36,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:37:38,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:37:41,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:42,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:37:45,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:37:46,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:37:48,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:37:50,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:53,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:54,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:37:57,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:37:59,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:38:01,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:38:02,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:04,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:38:06,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:09,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:38:10,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:12,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:14,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:38:17,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:19,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:38:20,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:38:22,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:25,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:26,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:38:28,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:38:31,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:32,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:34,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:38:37,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:39,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:38:40,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:38:42,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:45,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:38:47,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:48,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:38:51,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:38:53,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:38:54,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:38:56,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:38:59,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:00,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:39:03,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:39:04,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:39:07,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:39:09,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:11,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:12,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:15,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:39:16,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:39:19,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:39:21,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:22,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:39:24,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:27,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:28,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:31,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:39:32,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:35,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:39:36,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:39:38,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:40,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:43,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:39:44,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:39:47,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:39:48,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:50,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:39:52,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:39:55,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:39:57,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:39:58,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:40:00,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:40:02,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:40:05,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:40:07,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:40:08,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:40:10,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:40:13,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:40:14,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:40:16,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:40:18,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:40:21,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:40:23,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:40:24,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:40:26,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:40:28,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:40:31,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:40:33,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:40:34,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:40:37,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:40:39,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:40:40,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:40:43,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:40:44,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:40:47,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:40:48,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:40:51,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:40:53,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:40:55,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:40:56,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:40:59,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:41:00,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:02,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:05,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:06,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:41:09,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:10,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:41:12,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:41:14,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:16,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:41:18,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:41:20,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:22,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:24,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:41:26,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:41:29,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:30,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:41:32,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:41:35,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:41:37,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:41:38,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:41:40,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:42,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:44,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:47,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:41:48,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:50,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:41:53,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:55,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:41:56,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:41:59,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:42:01,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:42:02,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:42:05,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:42:06,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:42:08,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:42:10,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:42:12,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:42:14,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:42:17,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:42:18,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:42:20,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:42:23,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:42:24,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:42:27,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:42:29,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:42:30,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:42:32,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:42:35,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:42:36,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:42:39,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:42:40,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:42:43,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:42:44,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:42:47,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:42:48,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:42:51,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:42:52,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:42:54,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:42:56,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:42:59,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:43:00,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:43:02,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:43:04,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:43:06,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:43:09,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:43:10,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:43:13,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:43:15,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:43:17,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:43:18,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:43:21,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:43:22,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:43:25,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:43:26,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:43:28,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:43:31,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:43:33,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:43:34,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:43:36,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:43:38,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:43:40,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:43:43,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:43:44,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:43:46,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:43:48,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:43:50,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:43:53,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:43:55,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:43:56,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:43:58,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:44:00,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:02,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:44:04,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:06,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:44:09,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:44:11,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:13,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:15,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:44:16,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:44:19,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:44:20,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:44:22,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:44:24,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:26,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:28,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:44:31,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:44:32,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:44:34,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:44:36,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:44:39,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:41,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:43,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:44,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:46,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:48,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:44:51,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:53,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:44:54,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:44:56,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:44:59,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:01,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:45:02,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:45:04,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:06,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:45:09,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:10,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:45:13,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:15,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:45:16,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:45:19,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:45:21,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:45:22,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:45:24,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:45:26,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:28,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:30,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:32,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:34,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:45:37,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:45:38,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:45:40,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:45:43,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:45:45,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:47,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:49,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:51,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:52,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:45:55,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:45:56,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:45:59,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:46:01,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:46:02,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:46:04,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:46:06,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:46:08,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:46:10,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:46:13,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:46:15,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:46:17,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:46:18,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:46:21,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:46:23,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:46:25,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:46:26,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:46:28,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:46:30,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:46:33,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:46:35,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:46:36,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:46:38,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:46:40,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:46:42,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:46:44,PC-103,ProcessStart SuspiciousProcess.exe
